"met2013","Geo_STATE","Geo_COUNTY","met_name"
10020,22,113,"Abbeville, LA Micro Area"
10100,46,45,"Aberdeen, SD Micro Area"
10100,46,13,"Aberdeen, SD Micro Area"
10140,53,27,"Aberdeen, WA Micro Area"
10180,48,59,"Abilene, TX Metro Area"
10180,48,253,"Abilene, TX Metro Area"
10180,48,441,"Abilene, TX Metro Area"
10220,40,123,"Ada, OK Micro Area"
10300,26,91,"Adrian, MI Micro Area"
10420,39,153,"Akron, OH Metro Area"
10420,39,133,"Akron, OH Metro Area"
10460,35,35,"Alamogordo, NM Micro Area"
10500,13,7,"Albany, GA Metro Area"
10500,13,321,"Albany, GA Metro Area"
10500,13,95,"Albany, GA Metro Area"
10500,13,273,"Albany, GA Metro Area"
10500,13,177,"Albany, GA Metro Area"
10540,41,43,"Albany-Lebanon, OR Micro Area"
10580,36,1,"Albany-Schenectady-Troy, NY Metro Area"
10580,36,83,"Albany-Schenectady-Troy, NY Metro Area"
10580,36,91,"Albany-Schenectady-Troy, NY Metro Area"
10580,36,95,"Albany-Schenectady-Troy, NY Metro Area"
10580,36,93,"Albany-Schenectady-Troy, NY Metro Area"
10620,37,167,"Albemarle, NC Micro Area"
10660,27,47,"Albert Lea, MN Micro Area"
10700,1,95,"Albertville, AL Micro Area"
10740,35,57,"Albuquerque, NM Metro Area"
10740,35,1,"Albuquerque, NM Metro Area"
10740,35,61,"Albuquerque, NM Metro Area"
10740,35,43,"Albuquerque, NM Metro Area"
10760,1,123,"Alexander City, AL Micro Area"
10760,1,37,"Alexander City, AL Micro Area"
10780,22,79,"Alexandria, LA Metro Area"
10780,22,43,"Alexandria, LA Metro Area"
10820,27,41,"Alexandria, MN Micro Area"
10860,48,249,"Alice, TX Micro Area"
10880,26,5,"Allegan, MI Micro Area"
10900,42,25,"Allentown-Bethlehem-Easton, PA-NJ Metro Area"
10900,42,95,"Allentown-Bethlehem-Easton, PA-NJ Metro Area"
10900,34,41,"Allentown-Bethlehem-Easton, PA-NJ Metro Area"
10900,42,77,"Allentown-Bethlehem-Easton, PA-NJ Metro Area"
10940,26,57,"Alma, MI Micro Area"
10980,26,7,"Alpena, MI Micro Area"
11020,42,13,"Altoona, PA Metro Area"
11060,40,65,"Altus, OK Micro Area"
11100,48,65,"Amarillo, TX Metro Area"
11100,48,381,"Amarillo, TX Metro Area"
11100,48,11,"Amarillo, TX Metro Area"
11100,48,375,"Amarillo, TX Metro Area"
11140,13,249,"Americus, GA Micro Area"
11140,13,261,"Americus, GA Micro Area"
11180,19,169,"Ames, IA Metro Area"
11220,36,57,"Amsterdam, NY Micro Area"
11260,2,170,"Anchorage, AK Metro Area"
11260,2,20,"Anchorage, AK Metro Area"
11300,18,95,"Anderson, IN Metro Area"
11340,45,7,"Anderson, SC Metro Area"
11380,48,3,"Andrews, TX Micro Area"
11420,18,151,"Angola, IN Micro Area"
11460,26,161,"Ann Arbor, MI Metro Area"
11500,1,15,"Anniston-Oxford, AL Metro Area"
11540,55,87,"Appleton, WI Metro Area"
11540,55,15,"Appleton, WI Metro Area"
11580,12,27,"Arcadia, FL Micro Area"
11620,40,19,"Ardmore, OK Micro Area"
11620,40,85,"Ardmore, OK Micro Area"
11660,5,19,"Arkadelphia, AR Micro Area"
11700,37,89,"Asheville, NC Metro Area"
11700,37,87,"Asheville, NC Metro Area"
11700,37,115,"Asheville, NC Metro Area"
11700,37,21,"Asheville, NC Metro Area"
11740,39,5,"Ashland, OH Micro Area"
11780,39,7,"Ashtabula, OH Micro Area"
11820,41,7,"Astoria, OR Micro Area"
11860,20,5,"Atchison, KS Micro Area"
11900,39,9,"Athens, OH Micro Area"
11940,47,107,"Athens, TN Micro Area"
11980,48,213,"Athens, TX Micro Area"
12020,13,221,"Athens-Clarke County, GA Metro Area"
12020,13,195,"Athens-Clarke County, GA Metro Area"
12020,13,59,"Athens-Clarke County, GA Metro Area"
12020,13,219,"Athens-Clarke County, GA Metro Area"
12060,13,97,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,45,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,113,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,35,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,121,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,171,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,15,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,117,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,89,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,227,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,199,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,223,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,135,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,85,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,231,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,63,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,247,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,57,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,143,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,151,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,13,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,255,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,217,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,149,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,67,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,77,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,159,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12060,13,297,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
12100,34,1,"Atlantic City-Hammonton, NJ Metro Area"
12140,18,33,"Auburn, IN Micro Area"
12180,36,11,"Auburn, NY Micro Area"
12220,1,81,"Auburn-Opelika, AL Metro Area"
12260,13,189,"Augusta-Richmond County, GA-SC Metro Area"
12260,13,33,"Augusta-Richmond County, GA-SC Metro Area"
12260,45,3,"Augusta-Richmond County, GA-SC Metro Area"
12260,13,245,"Augusta-Richmond County, GA-SC Metro Area"
12260,45,37,"Augusta-Richmond County, GA-SC Metro Area"
12260,13,73,"Augusta-Richmond County, GA-SC Metro Area"
12300,23,11,"Augusta-Waterville, ME Micro Area"
12380,27,99,"Austin, MN Micro Area"
12420,48,491,"Austin-Round Rock-San Marcos, TX Metro Area"
12420,48,21,"Austin-Round Rock-San Marcos, TX Metro Area"
12420,48,453,"Austin-Round Rock-San Marcos, TX Metro Area"
12420,48,209,"Austin-Round Rock-San Marcos, TX Metro Area"
12420,48,55,"Austin-Round Rock-San Marcos, TX Metro Area"
12460,13,87,"Bainbridge, GA Micro Area"
12540,6,29,"Bakersfield-Delano, CA Metro Area"
12580,24,35,"Baltimore-Towson, MD Metro Area"
12580,24,5,"Baltimore-Towson, MD Metro Area"
12580,24,27,"Baltimore-Towson, MD Metro Area"
12580,24,3,"Baltimore-Towson, MD Metro Area"
12580,24,510,"Baltimore-Towson, MD Metro Area"
12580,24,25,"Baltimore-Towson, MD Metro Area"
12580,24,13,"Baltimore-Towson, MD Metro Area"
12620,23,19,"Bangor, ME Metro Area"
12660,55,111,"Baraboo, WI Micro Area"
12700,25,1,"Barnstable Town, MA Metro Area"
12740,50,23,"Barre, VT Micro Area"
12780,40,147,"Bartlesville, OK Micro Area"
12820,22,67,"Bastrop, LA Micro Area"
12860,36,37,"Batavia, NY Micro Area"
12900,5,63,"Batesville, AR Micro Area"
12940,22,121,"Baton Rouge, LA Metro Area"
12940,22,91,"Baton Rouge, LA Metro Area"
12940,22,77,"Baton Rouge, LA Metro Area"
12940,22,63,"Baton Rouge, LA Metro Area"
12940,22,5,"Baton Rouge, LA Metro Area"
12940,22,37,"Baton Rouge, LA Metro Area"
12940,22,125,"Baton Rouge, LA Metro Area"
12940,22,33,"Baton Rouge, LA Metro Area"
12940,22,47,"Baton Rouge, LA Metro Area"
12980,26,25,"Battle Creek, MI Metro Area"
13020,26,17,"Bay City, MI Metro Area"
13060,48,321,"Bay City, TX Micro Area"
13100,31,67,"Beatrice, NE Micro Area"
13140,48,199,"Beaumont-Port Arthur, TX Metro Area"
13140,48,245,"Beaumont-Port Arthur, TX Metro Area"
13140,48,361,"Beaumont-Port Arthur, TX Metro Area"
13180,55,27,"Beaver Dam, WI Micro Area"
13220,54,81,"Beckley, WV Micro Area"
13260,18,93,"Bedford, IN Micro Area"
13300,48,25,"Beeville, TX Micro Area"
13340,39,91,"Bellefontaine, OH Micro Area"
13380,53,73,"Bellingham, WA Metro Area"
13420,27,7,"Bemidji, MN Micro Area"
13460,41,17,"Bend, OR Metro Area"
13500,45,69,"Bennettsville, SC Micro Area"
13540,50,3,"Bennington, VT Micro Area"
13620,50,9,"Berlin, NH-VT Micro Area"
13620,33,7,"Berlin, NH-VT Micro Area"
13660,26,107,"Big Rapids, MI Micro Area"
13700,48,227,"Big Spring, TX Micro Area"
13740,30,9,"Billings, MT Metro Area"
13740,30,111,"Billings, MT Metro Area"
13780,36,7,"Binghamton, NY Metro Area"
13780,36,107,"Binghamton, NY Metro Area"
13820,1,7,"Birmingham-Hoover, AL Metro Area"
13820,1,9,"Birmingham-Hoover, AL Metro Area"
13820,1,115,"Birmingham-Hoover, AL Metro Area"
13820,1,21,"Birmingham-Hoover, AL Metro Area"
13820,1,127,"Birmingham-Hoover, AL Metro Area"
13820,1,117,"Birmingham-Hoover, AL Metro Area"
13820,1,73,"Birmingham-Hoover, AL Metro Area"
13860,6,27,"Bishop, CA Micro Area"
13900,38,15,"Bismarck, ND Metro Area"
13900,38,59,"Bismarck, ND Metro Area"
13940,16,11,"Blackfoot, ID Micro Area"
13980,51,71,"Blacksburg-Christiansburg-Radford, VA Metro Area"
13980,51,155,"Blacksburg-Christiansburg-Radford, VA Metro Area"
13980,51,121,"Blacksburg-Christiansburg-Radford, VA Metro Area"
13980,51,750,"Blacksburg-Christiansburg-Radford, VA Metro Area"
14020,18,119,"Bloomington, IN Metro Area"
14020,18,105,"Bloomington, IN Metro Area"
14020,18,55,"Bloomington, IN Metro Area"
14010,17,113,"Bloomington-Normal, IL Metro Area"
14100,42,37,"Bloomsburg-Berwick, PA Micro Area"
14100,42,93,"Bloomsburg-Berwick, PA Micro Area"
14140,51,185,"Bluefield, WV-VA Micro Area"
14140,54,55,"Bluefield, WV-VA Micro Area"
14180,5,93,"Blytheville, AR Micro Area"
14220,22,117,"Bogalusa, LA Micro Area"
14260,16,27,"Boise City-Nampa, ID Metro Area"
14260,16,45,"Boise City-Nampa, ID Metro Area"
14260,16,15,"Boise City-Nampa, ID Metro Area"
14260,16,73,"Boise City-Nampa, ID Metro Area"
14260,16,1,"Boise City-Nampa, ID Metro Area"
14300,48,147,"Bonham, TX Micro Area"
14340,19,15,"Boone, IA Micro Area"
14380,37,189,"Boone, NC Micro Area"
14420,48,233,"Borger, TX Micro Area"
14460,25,9,"Boston-Cambridge-Quincy, MA-NH Metro Area"
14460,25,21,"Boston-Cambridge-Quincy, MA-NH Metro Area"
14460,33,15,"Boston-Cambridge-Quincy, MA-NH Metro Area"
14460,33,17,"Boston-Cambridge-Quincy, MA-NH Metro Area"
14460,25,17,"Boston-Cambridge-Quincy, MA-NH Metro Area"
14460,25,23,"Boston-Cambridge-Quincy, MA-NH Metro Area"
14460,25,25,"Boston-Cambridge-Quincy, MA-NH Metro Area"
14500,8,13,"Boulder, CO Metro Area"
14540,21,227,"Bowling Green, KY Metro Area"
14540,21,61,"Bowling Green, KY Metro Area"
14580,30,31,"Bozeman, MT Micro Area"
14620,42,83,"Bradford, PA Micro Area"
14660,27,35,"Brainerd, MN Micro Area"
14660,27,21,"Brainerd, MN Micro Area"
14700,29,209,"Branson, MO Micro Area"
14700,29,213,"Branson, MO Micro Area"
14740,53,35,"Bremerton-Silverdale, WA Metro Area"
14780,48,477,"Brenham, TX Micro Area"
14820,37,175,"Brevard, NC Micro Area"
14860,9,1,"Bridgeport-Stamford-Norwalk, CT Metro Area"
14940,49,3,"Brigham City, UT Micro Area"
15020,28,85,"Brookhaven, MS Micro Area"
15060,41,15,"Brookings, OR Micro Area"
15100,46,11,"Brookings, SD Micro Area"
15140,47,75,"Brownsville, TN Micro Area"
15180,48,61,"Brownsville-Harlingen, TX Metro Area"
15220,48,49,"Brownwood, TX Micro Area"
15260,13,25,"Brunswick, GA Metro Area"
15260,13,127,"Brunswick, GA Metro Area"
15260,13,191,"Brunswick, GA Metro Area"
15340,39,33,"Bucyrus, OH Micro Area"
15380,36,63,"Buffalo-Niagara Falls, NY Metro Area"
15380,36,29,"Buffalo-Niagara Falls, NY Metro Area"
15420,16,67,"Burley, ID Micro Area"
15420,16,31,"Burley, ID Micro Area"
15460,19,57,"Burlington, IA-IL Micro Area"
15460,17,71,"Burlington, IA-IL Micro Area"
15500,37,1,"Burlington, NC Metro Area"
15540,50,7,"Burlington-South Burlington, VT Metro Area"
15540,50,11,"Burlington-South Burlington, VT Metro Area"
15540,50,13,"Burlington-South Burlington, VT Metro Area"
15580,30,93,"Butte-Silver Bow, MT Micro Area"
15620,26,113,"Cadillac, MI Micro Area"
15620,26,165,"Cadillac, MI Micro Area"
15660,13,129,"Calhoun, GA Micro Area"
15700,24,19,"Cambridge, MD Micro Area"
15740,39,59,"Cambridge, OH Micro Area"
15780,5,103,"Camden, AR Micro Area"
15780,5,13,"Camden, AR Micro Area"
15820,21,217,"Campbellsville, KY Micro Area"
15860,8,43,"Cañon City, CO Micro Area"
15900,17,57,"Canton, IL Micro Area"
15940,39,151,"Canton-Massillon, OH Metro Area"
15940,39,19,"Canton-Massillon, OH Metro Area"
15980,12,71,"Cape Coral-Fort Myers, FL Metro Area"
16020,29,31,"Cape Girardeau-Jackson, MO-IL Metro Area"
16020,17,3,"Cape Girardeau-Jackson, MO-IL Metro Area"
16020,29,17,"Cape Girardeau-Jackson, MO-IL Metro Area"
16060,17,77,"Carbondale, IL Micro Area"
16100,35,15,"Carlsbad-Artesia, NM Micro Area"
16180,32,510,"Carson City, NV Metro Area"
16220,56,25,"Casper, WY Metro Area"
16260,49,21,"Cedar City, UT Micro Area"
16300,19,113,"Cedar Rapids, IA Metro Area"
16300,19,11,"Cedar Rapids, IA Metro Area"
16300,19,105,"Cedar Rapids, IA Metro Area"
16340,13,233,"Cedartown, GA Micro Area"
16380,39,107,"Celina, OH Micro Area"
16420,21,177,"Central City, KY Micro Area"
16460,17,121,"Centralia, IL Micro Area"
16500,53,41,"Centralia, WA Micro Area"
16540,42,55,"Chambersburg, PA Micro Area"
16580,17,147,"Champaign-Urbana, IL Metro Area"
16580,17,19,"Champaign-Urbana, IL Metro Area"
16580,17,53,"Champaign-Urbana, IL Metro Area"
16620,54,39,"Charleston, WV Metro Area"
16620,54,79,"Charleston, WV Metro Area"
16620,54,5,"Charleston, WV Metro Area"
16620,54,15,"Charleston, WV Metro Area"
16620,54,43,"Charleston, WV Metro Area"
16660,17,29,"Charleston-Mattoon, IL Micro Area"
16660,17,35,"Charleston-Mattoon, IL Micro Area"
16700,45,35,"Charleston-North Charleston-Summerville, SC Metro Area"
16700,45,19,"Charleston-North Charleston-Summerville, SC Metro Area"
16700,45,15,"Charleston-North Charleston-Summerville, SC Metro Area"
16740,37,179,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area"
16740,37,7,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area"
16740,45,91,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area"
16740,37,25,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area"
16740,37,119,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area"
16740,37,71,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area"
16820,51,540,"Charlottesville, VA Metro Area"
16820,51,65,"Charlottesville, VA Metro Area"
16820,51,79,"Charlottesville, VA Metro Area"
16820,51,3,"Charlottesville, VA Metro Area"
16820,51,125,"Charlottesville, VA Metro Area"
16860,13,47,"Chattanooga, TN-GA Metro Area"
16860,13,83,"Chattanooga, TN-GA Metro Area"
16860,47,153,"Chattanooga, TN-GA Metro Area"
16860,13,295,"Chattanooga, TN-GA Metro Area"
16860,47,115,"Chattanooga, TN-GA Metro Area"
16860,47,65,"Chattanooga, TN-GA Metro Area"
16900,45,23,"Chester, SC Micro Area"
16940,56,21,"Cheyenne, WY Metro Area"
16980,17,197,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
16980,17,43,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
16980,17,63,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
16980,17,31,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
16980,17,97,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
16980,17,37,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
16980,17,93,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
16980,18,127,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
16980,55,59,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
16980,17,111,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
16980,18,89,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
16980,18,111,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
16980,17,89,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
16980,18,73,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
17020,6,7,"Chico, CA Metro Area"
17060,39,141,"Chillicothe, OH Micro Area"
17140,18,29,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17140,21,117,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17140,39,17,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17140,39,15,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17140,21,81,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17140,21,37,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17140,21,23,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17140,21,191,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17140,21,15,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17140,39,165,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17140,18,115,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17140,39,25,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17140,18,47,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17140,39,61,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17140,21,77,"Cincinnati-Middletown, OH-KY-IN Metro Area"
17200,33,19,"Claremont, NH Micro Area"
17220,54,17,"Clarksburg, WV Micro Area"
17220,54,91,"Clarksburg, WV Micro Area"
17220,54,33,"Clarksburg, WV Micro Area"
17260,28,27,"Clarksdale, MS Micro Area"
17300,47,125,"Clarksville, TN-KY Metro Area"
17300,47,161,"Clarksville, TN-KY Metro Area"
17300,21,47,"Clarksville, TN-KY Metro Area"
17300,21,221,"Clarksville, TN-KY Metro Area"
17340,6,33,"Clearlake, CA Micro Area"
17380,28,11,"Cleveland, MS Micro Area"
17420,47,11,"Cleveland, TN Metro Area"
17420,47,139,"Cleveland, TN Metro Area"
17460,39,55,"Cleveland-Elyria-Mentor, OH Metro Area"
17460,39,103,"Cleveland-Elyria-Mentor, OH Metro Area"
17460,39,85,"Cleveland-Elyria-Mentor, OH Metro Area"
17460,39,93,"Cleveland-Elyria-Mentor, OH Metro Area"
17460,39,35,"Cleveland-Elyria-Mentor, OH Metro Area"
17500,12,51,"Clewiston, FL Micro Area"
17540,19,45,"Clinton, IA Micro Area"
17580,35,9,"Clovis, NM Micro Area"
17660,16,55,"Coeur d'Alene, ID Metro Area"
17700,20,125,"Coffeyville, KS Micro Area"
17740,26,23,"Coldwater, MI Micro Area"
17780,48,41,"College Station-Bryan, TX Metro Area"
17780,48,395,"College Station-Bryan, TX Metro Area"
17780,48,51,"College Station-Bryan, TX Metro Area"
17820,8,41,"Colorado Springs, CO Metro Area"
17820,8,119,"Colorado Springs, CO Metro Area"
17860,29,19,"Columbia, MO Metro Area"
17860,29,89,"Columbia, MO Metro Area"
17900,45,79,"Columbia, SC Metro Area"
17900,45,63,"Columbia, SC Metro Area"
17900,45,55,"Columbia, SC Metro Area"
17900,45,81,"Columbia, SC Metro Area"
17900,45,17,"Columbia, SC Metro Area"
17900,45,39,"Columbia, SC Metro Area"
17940,47,119,"Columbia, TN Micro Area"
17980,13,215,"Columbus, GA-AL Metro Area"
17980,13,145,"Columbus, GA-AL Metro Area"
17980,13,53,"Columbus, GA-AL Metro Area"
17980,13,197,"Columbus, GA-AL Metro Area"
17980,1,113,"Columbus, GA-AL Metro Area"
18020,18,5,"Columbus, IN Metro Area"
18060,28,87,"Columbus, MS Micro Area"
18100,31,141,"Columbus, NE Micro Area"
18140,39,159,"Columbus, OH Metro Area"
18140,39,49,"Columbus, OH Metro Area"
18140,39,41,"Columbus, OH Metro Area"
18140,39,89,"Columbus, OH Metro Area"
18140,39,129,"Columbus, OH Metro Area"
18140,39,97,"Columbus, OH Metro Area"
18140,39,45,"Columbus, OH Metro Area"
18140,39,117,"Columbus, OH Metro Area"
18180,33,13,"Concord, NH Micro Area"
18220,18,41,"Connersville, IN Micro Area"
18260,47,141,"Cookeville, TN Micro Area"
18260,47,87,"Cookeville, TN Micro Area"
18260,47,133,"Cookeville, TN Micro Area"
18300,41,11,"Coos Bay, OR Micro Area"
18340,21,235,"Corbin, KY Micro Area"
18380,13,81,"Cordele, GA Micro Area"
18420,28,3,"Corinth, MS Micro Area"
18460,13,137,"Cornelia, GA Micro Area"
18500,36,101,"Corning, NY Micro Area"
18580,48,355,"Corpus Christi, TX Metro Area"
18580,48,409,"Corpus Christi, TX Metro Area"
18580,48,7,"Corpus Christi, TX Metro Area"
18620,48,349,"Corsicana, TX Micro Area"
18660,36,23,"Cortland, NY Micro Area"
18700,41,3,"Corvallis, OR Metro Area"
18740,39,31,"Coshocton, OH Micro Area"
18820,18,107,"Crawfordsville, IN Micro Area"
18860,6,15,"Crescent City, CA Micro Area"
18880,12,91,"Crestview-Fort Walton Beach-Destin, FL Metro Area"
18900,47,35,"Crossville, TN Micro Area"
18940,22,1,"Crowley, LA Micro Area"
18980,1,43,"Cullman, AL Micro Area"
19020,51,47,"Culpeper, VA Micro Area"
19060,54,57,"Cumberland, MD-WV Metro Area"
19060,24,1,"Cumberland, MD-WV Metro Area"
19100,48,397,"Dallas-Fort Worth-Arlington, TX Metro Area"
19100,48,439,"Dallas-Fort Worth-Arlington, TX Metro Area"
19100,48,497,"Dallas-Fort Worth-Arlington, TX Metro Area"
19100,48,85,"Dallas-Fort Worth-Arlington, TX Metro Area"
19100,48,119,"Dallas-Fort Worth-Arlington, TX Metro Area"
19100,48,367,"Dallas-Fort Worth-Arlington, TX Metro Area"
19100,48,231,"Dallas-Fort Worth-Arlington, TX Metro Area"
19100,48,257,"Dallas-Fort Worth-Arlington, TX Metro Area"
19100,48,113,"Dallas-Fort Worth-Arlington, TX Metro Area"
19100,48,121,"Dallas-Fort Worth-Arlington, TX Metro Area"
19100,48,251,"Dallas-Fort Worth-Arlington, TX Metro Area"
19100,48,139,"Dallas-Fort Worth-Arlington, TX Metro Area"
19140,13,313,"Dalton, GA Metro Area"
19140,13,213,"Dalton, GA Metro Area"
19180,17,183,"Danville, IL Metro Area"
19220,21,21,"Danville, KY Micro Area"
19220,21,137,"Danville, KY Micro Area"
19260,51,590,"Danville, VA Metro Area"
19260,51,143,"Danville, VA Metro Area"
19300,1,3,"Daphne-Fairhope-Foley, AL Micro Area"
19340,17,161,"Davenport-Moline-Rock Island, IA-IL Metro Area"
19340,17,73,"Davenport-Moline-Rock Island, IA-IL Metro Area"
19340,19,163,"Davenport-Moline-Rock Island, IA-IL Metro Area"
19340,17,131,"Davenport-Moline-Rock Island, IA-IL Metro Area"
19380,39,109,"Dayton, OH Metro Area"
19380,39,135,"Dayton, OH Metro Area"
19380,39,57,"Dayton, OH Metro Area"
19380,39,113,"Dayton, OH Metro Area"
19460,1,79,"Decatur, AL Metro Area"
19460,1,103,"Decatur, AL Metro Area"
19500,17,115,"Decatur, IL Metro Area"
19540,18,1,"Decatur, IN Micro Area"
19580,39,39,"Defiance, OH Micro Area"
19620,48,465,"Del Rio, TX Micro Area"
19660,12,127,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area"
19700,35,29,"Deming, NM Micro Area"
19740,8,5,"Denver-Aurora-Broomfield, CO Metro Area"
19740,8,47,"Denver-Aurora-Broomfield, CO Metro Area"
19740,8,31,"Denver-Aurora-Broomfield, CO Metro Area"
19740,8,59,"Denver-Aurora-Broomfield, CO Metro Area"
19740,8,39,"Denver-Aurora-Broomfield, CO Metro Area"
19740,8,19,"Denver-Aurora-Broomfield, CO Metro Area"
19740,8,35,"Denver-Aurora-Broomfield, CO Metro Area"
19740,8,14,"Denver-Aurora-Broomfield, CO Metro Area"
19740,8,1,"Denver-Aurora-Broomfield, CO Metro Area"
19740,8,93,"Denver-Aurora-Broomfield, CO Metro Area"
19760,22,11,"DeRidder, LA Micro Area"
19780,19,153,"Des Moines-West Des Moines, IA Metro Area"
19780,19,121,"Des Moines-West Des Moines, IA Metro Area"
19780,19,181,"Des Moines-West Des Moines, IA Metro Area"
19780,19,49,"Des Moines-West Des Moines, IA Metro Area"
19780,19,77,"Des Moines-West Des Moines, IA Metro Area"
19820,26,87,"Detroit-Warren-Livonia, MI Metro Area"
19820,26,163,"Detroit-Warren-Livonia, MI Metro Area"
19820,26,99,"Detroit-Warren-Livonia, MI Metro Area"
19820,26,93,"Detroit-Warren-Livonia, MI Metro Area"
19820,26,125,"Detroit-Warren-Livonia, MI Metro Area"
19820,26,147,"Detroit-Warren-Livonia, MI Metro Area"
19860,38,7,"Dickinson, ND Micro Area"
19860,38,89,"Dickinson, ND Micro Area"
19900,45,33,"Dillon, SC Micro Area"
19940,17,103,"Dixon, IL Micro Area"
19980,20,57,"Dodge City, KS Micro Area"
20020,1,69,"Dothan, AL Metro Area"
20020,1,67,"Dothan, AL Metro Area"
20020,1,61,"Dothan, AL Metro Area"
20060,13,3,"Douglas, GA Micro Area"
20060,13,69,"Douglas, GA Micro Area"
20100,10,1,"Dover, DE Metro Area"
20140,13,167,"Dublin, GA Micro Area"
20140,13,175,"Dublin, GA Micro Area"
20180,42,33,"DuBois, PA Micro Area"
20220,19,61,"Dubuque, IA Metro Area"
20260,55,31,"Duluth, MN-WI Metro Area"
20260,27,137,"Duluth, MN-WI Metro Area"
20260,27,17,"Duluth, MN-WI Metro Area"
20300,48,341,"Dumas, TX Micro Area"
20340,40,137,"Duncan, OK Micro Area"
20380,37,85,"Dunn, NC Micro Area"
20420,8,67,"Durango, CO Micro Area"
20460,40,13,"Durant, OK Micro Area"
20500,37,135,"Durham-Chapel Hill, NC Metro Area"
20500,37,145,"Durham-Chapel Hill, NC Metro Area"
20500,37,37,"Durham-Chapel Hill, NC Metro Area"
20500,37,63,"Durham-Chapel Hill, NC Metro Area"
20540,47,45,"Dyersburg, TN Micro Area"
20580,48,323,"Eagle Pass, TX Micro Area"
20620,39,29,"East Liverpool-Salem, OH Micro Area"
20660,24,41,"Easton, MD Micro Area"
20700,42,89,"East Stroudsburg, PA Micro Area"
20740,55,35,"Eau Claire, WI Metro Area"
20740,55,17,"Eau Claire, WI Metro Area"
20780,8,37,"Edwards, CO Micro Area"
20780,8,65,"Edwards, CO Micro Area"
